hotel_url;name;views;views_binary;score_adjusted;bubble_rating;category_hotel;category_inn;category_specialty;class;class_4_5;class_3_4_5;n_reviews;location_grade;discount;discount_perc;price_curr_min;price_min;price_max;award_travellers_choice;award_greenleaders;award_cert_excellence;photos;amenities_24-hour check-in;amenities_24-hour front desk;amenities_24-hour security;amenities_Additional bathroom;amenities_Adults only;amenities_Aerobics;amenities_Air conditioning;amenities_Air purifier;amenities_Airport transportation;amenities_Allergy-free room;amenities_amenity_free_internet_title_ad3;amenities_ATM on site;amenities_Babysitting;amenities_Baggage storage;amenities_Banquet room;amenities_Bar / lounge;amenities_Bath / shower;amenities_Bathrobes;amenities_BBQ facilities;amenities_Beach;amenities_Bicycle rental;amenities_Bicycle tours;amenities_Bicycles available;amenities_Bidet;amenities_Billiards;amenities_Blackout curtains;amenities_Board games / puzzles;amenities_Body wrap;amenities_Books, DVDs, music for children;amenities_Bottled water;amenities_Bowling;amenities_Bowling offsite;amenities_Breakfast available;amenities_Breakfast buffet;amenities_Breakfast in the room;amenities_Bridal suite;amenities_Business Center with Internet Access;amenities_Butler service;amenities_Cable / satellite TV;amenities_Canoeing;amenities_Canoeing offsite;amenities_Car hire;amenities_Casino and Gambling;amenities_Chapel / shrine;amenities_Children's playground;amenities_Children's television networks;amenities_Children Activities (Kid / Family Friendly);amenities_City view;amenities_Clothes dryer;amenities_Clothes rack;amenities_Coffee / tea maker;amenities_Coffee shop;amenities_Complimentary instant cofffee;amenities_Complimentary tea;amenities_Complimentary toiletries;amenities_Complimentary welcome drink;amenities_Concierge;amenities_Conference facilities;amenities_Convenience store;amenities_Couples massage;amenities_Currency exchange;amenities_Darts;amenities_Desk;amenities_Dining area;amenities_Dishwasher;amenities_Diving;amenities_Doorperson;amenities_Dry cleaning;amenities_DVD / CD player;amenities_Electric blanket;amenities_Electric kettle;amenities_Electric vehicle charging station;amenities_Entertainment staff;amenities_Evening entertainment;amenities_Executive lounge access;amenities_Express check-in / check-out;amenities_Extra long beds;amenities_Facial treatments;amenities_Family rooms;amenities_Fax / photocopying;amenities_Fence around pool;amenities_Fireplace;amenities_First aid kit;amenities_Fishing;amenities_Fitness / spa locker rooms;amenities_Fitness Center with Gym / Workout Room;amenities_Fitness classes;amenities_Flatscreen TV;amenities_Foot bath;amenities_Foot massage;amenities_Free airport transportation;amenities_Free breakfast;amenities_Free High Speed Internet (WiFi);amenities_Free internet;amenities_Free parking;amenities_Free private parking nearby;amenities_Free public parking nearby;amenities_Free shuttle or taxi services;amenities_Free wifi in the business center;amenities_Free wired internet in the business center;amenities_Full body massage;amenities_Game room;amenities_Gift shop;amenities_Golf course;amenities_Hair dryer;amenities_Hammam;amenities_Hand massage;amenities_Happy hour;amenities_Head massage;amenities_Heated pool;amenities_Highchairs available;amenities_Hiking;amenities_Horseback riding;amenities_Hot tub;amenities_hotel_amenity_free_breakfast;amenities_hotel_amenity_free_internet;amenities_hotel_amenity_internet;amenities_hotel_amenity_wifi;amenities_Housekeeping;amenities_Indoor play area for children;amenities_Indoor pool;amenities_Interconnected rooms available;amenities_Internet;amenities_iPod docking station;amenities_Iron;amenities_Ironing service;amenities_Karaoke;amenities_Kid-friendly buffet;amenities_Kids' meals;amenities_Kids' outdoor play equipment;amenities_Kids club;amenities_Kids pool;amenities_Kids stay free;amenities_Kitchenette;amenities_Kitchenware;amenities_Landmark view;amenities_Laptop safe;amenities_Laundry service;amenities_Makeup services;amenities_Manicure;amenities_Massage;amenities_Massage chair;amenities_Meeting rooms;amenities_Microwave;amenities_Mini golf;amenities_Minibar;amenities_Mosquito net;amenities_Neck massage;amenities_Newspaper;amenities_Nightclub / DJ;amenities_Non-smoking hotel;amenities_Non-smoking rooms;amenities_On-demand movies;amenities_Open-air bath;amenities_Outdoor dining area;amenities_Outdoor fireplace;amenities_Outdoor furniture;amenities_Outdoor pool;amenities_Oven;amenities_Paid internet;amenities_Paid private parking nearby;amenities_Paid private parking on-site;amenities_Paid public parking nearby;amenities_Paid public parking on-site;amenities_Paid wifi;amenities_Parking;amenities_Parking garage;amenities_Patio;amenities_Pedicure;amenities_Personal trainer;amenities_Pets Allowed ( Dog / Pet Friendly );amenities_Photo copier / fax In business center;amenities_Picnic area;amenities_Plunge pool;amenities_Pool;amenities_Pool / beach towels;amenities_Pool with view;amenities_Poolside bar;amenities_Private balcony;amenities_Private bathrooms;amenities_Private check-in / check-out;amenities_Private pool;amenities_Public wifi;amenities_Radio;amenities_Refrigerator;amenities_Restaurant;amenities_Rooftop bar;amenities_Rooftop pool;amenities_Rooftop terrace;amenities_Room service;amenities_Safe;amenities_Salon;amenities_Saltwater pool;amenities_Sauna;amenities_Seating area;amenities_Secured parking;amenities_Self-serve laundry;amenities_Separate dining area;amenities_Separate living room;amenities_Shallow end in pool;amenities_Shared bathroom;amenities_Shared kitchen;amenities_Shared lounge / TV area;amenities_Shoeshine;amenities_Shops;amenities_Shuttle bus service;amenities_Smoking rooms available;amenities_Snack bar;amenities_Sofa;amenities_Sofa bed;amenities_Solarium;amenities_Soundproof rooms;amenities_Spa;amenities_Special diet menus;amenities_Steam room;amenities_Stovetop;amenities_Street parking;amenities_Strollers;amenities_Suites;amenities_Sun deck;amenities_Sun loungers / beach chairs;amenities_Sun terrace;amenities_Sun umbrellas;amenities_Swimup bar;amenities_Table tennis;amenities_Taxi service;amenities_Telephone;amenities_Tennis court;amenities_Tennis court offsite;amenities_Tile / marble floor;amenities_Umbrella;amenities_Valet parking;amenities_Vending machine;amenities_Video game console;amenities_VIP room facilities;amenities_Wake-up service / alarm clock;amenities_Walk-in shower;amenities_Walking tours;amenities_Wardrobe / closet;amenities_Washing machine;amenities_Water park;amenities_Water park offsite;amenities_Waterslide;amenities_Waxing services;amenities_Whirlpool bathtub;amenities_Wifi;amenities_Wine / champagne;amenities_Yoga classes
https://www.tripadvisor.com/Hotel_Review-g187791-d9732958-Reviews-Casa_Mia_in_Trastevere-Rome_Lazio.html;Casa Mia in Trastevere;0;0;440.909.090.909.091;4.5;0;1;0;3;0;1;154;100;0;0;5578;5502;13819;0;0;0;135;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
https://www.tripadvisor.com/Hotel_Review-g187791-d205044-Reviews-Hotel_Artemide-Rome_Lazio.html;Hotel Artemide;88;1;479.811.753.348.618;5;1;0;0;4;1;1;8286;100;1;928.069.450.186.028;8778;10949;27946;1;0;1;2926;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d7976127-Reviews-A_Roma_Lifestyle_Hotel-Rome_Lazio.html;A.Roma Lifestyle Hotel;32;1;463.408.521.303.258;4.5;1;0;0;4;1;1;4389;51;1;25;6768;8381;14330;0;0;1;3118;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d1729030-Reviews-IQ_Hotel_Roma-Rome_Lazio.html;iQ Hotel Roma;17;1;469.913.810.382.842;4.5;1;0;0;4;1;1;4987;100;0;0;7581;7703;18397;0;0;1;2339;0;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0
https://www.tripadvisor.com/Hotel_Review-g187791-d232875-Reviews-The_Guardian-Rome_Lazio.html;The Guardian;0;0;462.429.906.542.056;4.5;1;0;0;3;0;1;1068;100;0;0;4799;4606;16378;0;0;1;784;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d239263-Reviews-Hotel_Santa_Maria-Rome_Lazio.html;Hotel Santa Maria;25;1;477.356.878.382.227;5;1;0;0;3;0;1;3511;100;0;0;7840;6238;23744;1;0;1;1242;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d203175-Reviews-Hotel_Barocco-Rome_Lazio.html;Hotel Barocco;0;0;474.465.008.675.535;4.5;1;0;0;4;1;1;3457;100;0;0;8587;9867;23108;0;0;1;1382;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d208552-Reviews-Boutique_Hotel_Campo_de_Fiori-Rome_Lazio.html;Boutique Hotel Campo de Fiori;41;1;471.294.193.966.915;4.5;1;0;0;4;1;1;3082;100;1;501.119.820.828.667;6786;6939;25208;0;0;1;1897;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d228970-Reviews-FH_Grand_Hotel_Palatino-Rome_Lazio.html;FH Grand Hotel Palatino;9;1;401.533.154.465.312;4;1;0;0;4;1;1;2610;100;1;201.665.865.769.662;4984;7274;16525;0;0;1;1001;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
https://www.tripadvisor.com/Hotel_Review-g187791-d596437-Reviews-The_Inn_At_The_Roman_Forum-Rome_Lazio.html;The Inn At The Roman Forum;15;1;47.683.299.389.002;5;1;0;0;5;1;1;1964;100;0;0;11155;11266;31772;0;0;1;1309;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
